ItemID,name_rus,description,brand_name,CommercialTypeName4,PriceDiscounted,item_time_alive,seller_time_alive,item_count_sales30,item_count_returns30,true_label,ensemble_proba,reasoning
72555,"Смартфон S23 Ultra CN 256 ГБ, синий",Android 12/ Dual SIM / 5G / GPS / Русский,,Смартфон,942.6597182734248,2,53.0,0,0,0,0.3641735315322876,"Карточка подлежит дополнительной проверке из-за отсутствия бренда и недостаточного количества продаж за последние 30 дней. Убедитесь, что информация об истории продаж и бренде будет добавлена, чтобы более точно оценить текущую цену и потенциальные риски покупки."
26607,"Смартфон Hot 30 7,3"" андроид телефон CN 12/1 ТБ, черный",Android 12/ Dual SIM / 5G / GPS / Русский,,Смартфон,941.5867348252068,0,53.0,0,0,0,0.34052562713623047,"Карточка подлежит дополнительной проверке из-за отсутствия бренда и недостаточного количества продаж за последние 30 дней. Убедитесь, что информация об истории продаж и бренде будет добавлена, чтобы более точно оценить риск покупки."
70836,"Смартфон Spark 10 Pro 7,3"" андроид телефон CN 6/512 ГБ, фиолетовый",Android 12/ Dual SIM / 5G / GPS / Русский,,Смартфон,941.0304560089376,0,53.0,0,0,0,0.3077295497059822,"Карточка вызывает сомнения из-за отсутствия бренда и недостаточного количества продаж за последние 30 дней. Модератору следует внимательнее осмотреть информацию об истории продаж и внешний вид карточки, чтобы лучше определить ее надежность."
138084,"Смартфон C20 Pro 7,3"" андроид телефон CN 256 ГБ, черный, черный матовый",Android 13/ Dual SIM / 5G / GPS / Русский,,Смартфон,917.700676150683,0,53.0,0,0,0,0.38179223239421844,Карточка вызывает сомнения из-за отсутствия бренда и недостаточного количества продаж за последние 30 дней. Модератору следует внимательнее осмотреть информацию о продавце и внешний вид устройства.
157314,Насадки для электрической зубной щетки совместимые с Philips Sonicarе 4 шт,"Сменные насадки для электрической зубной щетки Philips Sonicare — это идеальное решение для поддержания гигиены полости рта. Набор из 4 шт. подходит для чистки и отбеливания зубов. Каждая насадка оснащена колпачком.<br/><br/>Преимущества:<br/><br/>• Совместимы с щетками Philips Sonicare (кроме Philips One и Essence).<br/><br/>• Эффективно удаляют зубной налет, обеспечивая здоровые десны и белоснежную улыбку.<br/><br/>• Щетинки-индикаторы сигнализируют о необходимости замены.<br/><br/>Рекомендуется менять насадки на зубную щетку Philips Sonicare каждые 2-3 месяца. Не является продукцией Philips, но идеально ",,Аксессуары для электрических зубных щеток,655.466929680278,18,275.0,0,0,1,0.6128275245428085,"Карточка вызывает сомнения по следующим причинам: Недостаточно информации об аксессуаре: Без указания бренда, информация о его производителе и характеристиках может быть недостаточной для полного понимания товара. Использование несовместимых насадок: Представленная модель не совместима с определенной серийю щеток Philips Sonicare, что может привести к проблемам с функциональностью. В первую очередь следует обратиться к внутренней оценке риска, чтобы более детально рассмотреть эти факторы."
121562,Штатив трипод универсальный JBH Professional 210 см,"Штатив трипод универсальный  JBH Professional - для тех, кто устал от размытых фото и дрожащих видео!<br/><br/>Закажите сегодня и начните снимать потрясающие кадры, как профессионал!<br/><br/> <br/><br/>Это идеальное решение для тех, кто хочет улучшить свои навыки мобильной видеосъемки.<br/><br/>Благодаря прочной и легкой конструкции вы можете брать штатив трипод с собой куда угодно и снимать потрясающие кадры в любой точке мира!  А его вес всего 0,8 кг!<br/><br/>Штатив универсален - подходит для фотоаппарата, камеры, кольцевой лампы, лазерного уровня, студийного оборудования, GoPro и лю",,Штатив для фото/видео устройств,658.3762683740256,6,110.0,1,0,0,0.4170067459344864,"Карточка вызывает сомнения из-за отсутствия информации об авторизованном бренде и недостаточного количества продаж за последние 30 дней. Это указывает на возможные проблемы с надежностью и качеством товара. Модератору следует внимательнее осмотреть информацию о продавце и внешний вид товара, чтобы убедиться в его достоверности."
25339,"Смартфон S23 Ultra 7,3"" андроид телефон CN 512 ГБ, синий, темно-синий",Android 12/ Dual SIM / 5G / GPS / Русский,,Смартфон,939.3931558466852,0,54.0,0,0,0,0.35771461576223373,"Карточка подлежит дополнительной проверке из-за отсутствия бренда и недостаточного количества продаж за последние 30 дней. Убедитесь, что информация об истории продаж и бренде будет добавлена, чтобы более точно оценить текущую цену и потенциальные риски покупки."
8142,"Смартфон Hot 30 7,3"" андроид телефон CN 12/512 ГБ, черный",Android 12/ Dual SIM / 5G / GPS / Русский,,Смартфон,941.0171937686648,2,55.0,0,0,0,0.4005294665694237,"Карточка подлежит дополнительной проверке из-за отсутствия бренда и недостаточного количества продаж за последние 30 дней. Убедитесь, что информация об истории продаж и бренде будет добавлена, чтобы более точно оценить текущую цену и потенциальные риски покупки."
106644,Аксессуар для бритв JIK SH71/50,"Описание<br/><br/>Твоя бритва снова как новенькая.<br/><br/>За два года бритвенная головка срезала 9 миллионов волос на лице. Замените бритвенную головку, чтобы всегда получать идеальные результаты бритья.<br/><br/>Совместим со всеми моделями S7xxx и S5xxx.<br/><br/>Эффективность в каждом действии<br/><br/>Легко восстановите заводские настройки бритвы<br/><br/>Для идеального бритья вовремя заменяйте бритвенную головку.",,Аксессуары для электробритв,877.224106452273,10,472.0,0,0,0,0.5401412546634674,"Ваша карточка подлежит дополнительной проверке из-за отсутствующего бренда и низкой внутренней оценки риска (повышенный). Также стоит обратить внимание на небольшую цену и нулевые показатели продаж за последние тридцать дней. Убедитесь, что все необходимые данные заполнены корректно и актуальны."
103481,"Смартфон 14 Pro Max CN 1 ТБ, золотой",Android 12/ Dual SIM / 5G / GPS / Русский,,Смартфон,926.7241724823416,15,66.0,0,0,0,0.5072337687015533,"Карточка подлежит дополнительной проверке из-за отсутствия бренда и недостаточного количества продаж за последние 30 дней. Также высокий внутренний риск, что указывает на возможные проблемы с качеством товара или его продажами. Убедитесь, что информация об истории продаж и бренде будет добавлена в карточку."
27955,Netis Роутер ,"Комплект для интернета и раздачи за 1100р/мес:<br/><br/>Состав комплекта:<br/><br/>✔️ Беспроводной маршрутизатор LTE со съемными антеннами.<br/><br/>LTE маршрутизатор netis MW5360 оснащен модулем 4G LTE, который позволяет выходить в Интернет с помощью SIM-карты. Благодаря отдельным антеннам Wi-Fi и уникальной конструкции съемных LTE антенн, он позволяет размещать 4G антенны в любом месте дома или за его пределами, что обеспечивает более высокую скорость 4G и лучшую производительность Wi-Fi. Netis MW5360 также предлагает проводной порт WAN для использования в качестве обычного беспроводного м",Netis,"Маршрутизатор, точка доступа",859.076662568129,5,910.0,0,0,0,0.6681334376335144,"Карточка подлежит дополнительной проверке из-за следующих особенностей: Цена: 076662568129 ₽ это значительная цена для маршрутизатора, особенно если сравнивать с другими моделями в этой категории. Возраст продавца: 0 дн. длительное время без продаж может указывать на проблему с товаром или неэффективность рекламы. Продажи за 30 дней: 0 отсутствие продаж свидетельствует о недостаточном интересе покупателей к данному продукту."
189473,BS Union Карта памяти Extreme PRO 1 ТБ  (A2Extreme),"Новая обновленная версия<br/><br/>Высокоскоростная флэш-карта класса 10 A2 V30<br/><br/>Водонепроницаемая SD-карта Micro TF для камеры телефона<br/><br/>Описание:<br/><br/>Широкая Совместимость: совместим со смартфонами, планшетами, камерами, GoPro/экшн-камерами, ноутбуками, настольными компьютерами, зеркальными фотокамерами, дронами, для Nintendo Switch/других портативных консолей и т. д.<br/><br/>Высокое качество хранения: идеально подходит для фотографий с высоким разрешением, для записи и хранения видео Full HD/4K и любых других типов данных.<br/><br/>Сверхвысокая скорость: скорость чтения 70-100",BS Union,Карта памяти,741.5881874806404,4,340.0,0,0,0,0.5102253779768944,"Карточка вызывает сомнения из-за высокого внутреннего оцененного риска (повышенный). Это связано с недавними продажами (4 дня назад) и короткой историей продаж (340 дней). Также стоит обратить внимание на цену (741.588 ₽), которая может быть ниже рыночной стоимости. Визуальный анализ не показал значительных проблем, однако следует внимательнее осмотреть детали и возможно проконсультироваться с модератором."
160077,"Сплит-система JAX ACI-10HE Hayman Inverter (30кв.м) Кондиционер JAX 10 ИНВЕРТОР Завод-сборки MIDEA, Компрессор GMCC/Toshiba, LED-дисплей, Wi Fi (опция), Функция Follow me, Самоочистка, обогрев до -15","Сплит-система JAX Hayman Inverter – современная линейка кондиционеров. Она представлена модельным рядом из пяти вариантов. Основное преимущество сплит системы этой серии – энергофэфективность А++. Это значит, что кондиционер выдает в три раза большую мощность, чем потребляет для работы. Все модели серии инвертер оснащены инверторным типом компрессора. Это позволяет более тонко регулировать температуру воздуха в помещении и работать с большим диапазоном наружных температур.<br/><br/>Встроена система фильтрации воздуха. Она представлена трехслойным барьером из ",JAX,Кондиционер настенный,1084.3300338794204,13,64.0,0,0,0,0.5658229440450668,"Карточка вызывает сомнения по следующим причинам: Цена: Стоимость 33 руб. относительно высока для данной категории товаров, особенно в сравнении с другими аналогичными продуктами на рынке. Продажи за 30 дней: Отсутствие продаж указывает на проблему с привлечением клиентов. Без активной рекламы или акций, товар может не быть заметен среди конкурентов."
218885,OLAX Роутер ,"Комплект с интернетом и раздачей, 300ГБ за 900р/мес.<br/><br/>Состав комплекта:<br/><br/>✔️ Роутер 4G OLAX AX-9 PRO - это стационарный маршрутизатор, который работает с SIM картами любых операторов, тарифами для модемов. Имеет проводные LAN / WAN разъемы, разъем для SIM-карты и разъемы SMA для подключения внешней MIMO антенны 3G/4G/LTE. Поддерживает функции VPN и выбор частотного диапазона. Имеет встроенный аккумулятор емкостью 4000mAh✔️.<br/><br/>Технические характеристики:<ul><li>Тип устройства: роутер + точка доступа</li></ul>Внимание! Роутер адаптирован для работы с SIM-картами любого оператора (YOTA,",OLAX,"Маршрутизатор, точка доступа",830.4889723055658,4,912.0,0,0,0,0.3164971098303795,"Карточка OLAX Роутер вызывает сомнения из-за высокой цены (900 рублей за месяц). Также важно отметить, что информация о бренде OLAX не является актуальной, так как бренд был переименован. Кроме того, возраст продавца составляет более 900 дней, что может указывать на недостаточное время на обновление информации о товаре. В первую очередь следует обратиться к техническим характеристикам и возможностям устройства, чтобы определить его实用性 и соответствие заявленным параметрам."
139773,"Яндекс Телевизор YNDX-00091 43"" 4K UHD, черный","ТВ Станция — новый умный телевизор Яндекса, объединивший в себе лучшие технологии телевизоров и умных колонок с Алисой.<br/><br/>Характеристики матрицы и технология Local Dimming дают глубокие и насыщенные черные оттенки. Технологии HDR и МЕМС — для большей детализации изображения и плавности динамичных сцен. Объёмное звучание — 4 разнонаправленных динамика мощностью 34 Вт. Интеллектуальный четырёхъядерный процессор с выделенным двухъядерным нейронным процессором (NPU) — для исключительной производительности. Настоящее голосовое управление без пульта с Алисо",Яндекс,Телевизор с диагональю экрана от 43 дюймов,1076.7942523688628,33,740.0,1,0,0,0.47515740245580673,"История продаж: Карточка не содержит информации о продажах за последние 30 дней, что затрудняет оценку её актуальности и популярности среди покупателей. Продавец: Возраст продавца составляет 740 дней, что является значительным сроком, особенно для товаров, требующих длительного времени для формирования доверия клиентов. Для более подробного анализа рекомендовано обратиться к внутренней оценке риска, которая указывает на умеренный уровень риска. Однако, основная проблема заключается в недостаточной информации об истории продаж и текущем состоянии товара."
53532,"Мини-принтер термо, Монохромный","Беспроводной мини принтер - это портативное устройство, которое позволяет печатать фотографии, наклейки и этикетки прямо с мобильного телефона с помощью бесплатного приложения Fun print на Android и IOS.<br/><br/> Мини принтер - это не только устройство для печати, но и отличный способ развить фантазию и творческие способности вашего ребенка. С помощью этого устройства, ребенок сможет создавать свои собственные дизайны и поделки, что поможет ему развивать свои творческие способности и улучшать мелкую моторику.<br/><br/> Мини принтер легко помещается в сумку или карман, ",,Компактный фотопринтер,703.7803030170551,20,89.0,0,0,0,0.424275279045105,"Карточка вызывает сомнения из-за отсутствия информации об авторизованном бренде и недостаточного количества продаж за последние 30 дней. Убедитесь, что информация об авторизованном бренде и продажах актуальна и соответствует действующим требованиям."
78301,Портативный мини принтер для телефона,"Принтер мини – уникальный девайс, способный удивить и детей, и взрослых. Просто установите бесплатное приложение FUN PRINT, посредством блютус подключите термопринтер мини к смартфону, планшету или ноутбуку, установите рулон термобумаги, выберите понравившийся дизайн и наслаждайтесь прекрасным результатом. Беспроводное управление обеспечит комфорт при пользовании, а маленький размер в сочетании с легким весом позволит взять с собой портативный принтер для наклеек куда угодно.<br/><br/>Минипринтеры используются для учебы и работы, обеспечивая распечатку с",Limitless,Компактный фотопринтер,747.7316201464215,49,731.0,143,2,0,0.46530631929636,"Карточка вызывает сомнения из-за высокой цены (747.73 ₽) и небольшого количества продаж за последние тридцать дней (143). Возраст продавца составляет всего 731 день, что может указывать на недостаточную стабильность в деятельности. Увеличенная внутренняя оценка риска (умеренный) свидетельствует о возможных проблемах с качеством продукции или сервисом."
191174,"Sony Телевизор 65"" 4K UHD, черно-серый","Первый в мире телевизор с когнитивными интеллектуальными функциями. Cognitive Processor XR в телевизоре BRAVIA XR выводит изображение и звук на новый уровень. Этот когнитивный процессор знает, как человек воспринимает визуальную и звуковую информацию, совершенно по-новому погружая вас в сцену на экране.<br/><br/>особенности: Изображение XR, XR Colour, XR Triluminos Pro, XR Contrast, XR Contrast Booster 10, XR HDR Remaster, Четкость XR, XR 4K Upscaling, 4K XR Super Resolution, 4K XR Smoothing, XR Motion, XR Motion Clarity, X-Wide Angle, 4K с частотой 120 кадров/с, Перемещение звука XR, Acoustic Multi-Audio, Acoustic Center Sync, XR Surround, 3D Surround Upscaling, Google TV, Apple AirPlay / Apple HomeKit, Chromecast, Living",Sony,Телевизор с диагональю экрана от 43 дюймов,1257.9231347041973,65,332.0,0,0,0,0.358106292784214,"Карточка вызывает сомнения по следующим причинам: Цена: Высокая цена относительно других товаров в категории, что может указывать на недостаточное сравнение с конкурентами. Изображение XR: Отсутствие подробной информации о том, как именно это оснащение работает и влияет на качество изображения, особенно важно для тех, кто ценит высокое разрешение и цветопередачу. Продажи за 30 дней: Нулевые продажи показывают слабую актуальность товара среди пользователей площадки, что может быть связано с неудачным подходом к рекламе или недостатком привлекательных предложений. В первую очередь следует обратиться к деталям обзоров и отзывов о данном телевизоре, чтобы лучше понять его реальное значение и потребность покупателя."
