ItemID,name_rus,description,brand_name,CommercialTypeName4,PriceDiscounted,item_time_alive,seller_time_alive,item_count_sales30,item_count_returns30,true_label,ensemble_proba,reasoning
171479,"Смартфон 4/64 ГБ, черный","Если вы ищите функциональный и мощный аппарат, который удовлетворял бы все потребности общения и развлечений, тогда вам нужен смартфон Xiaomi Redmi Note 5. Он обладает диагональю экрана 5.99"" и выполнен в красном корпусе из металла и пластика. Наличие защиты дисплея Corning Gorilla Glass позволяет говорить о том, что аппарат защищен со всех сторон, однако здесь не стоит пренебрегать дополнительной защитой. Смартфон предусматривает поддержку 2 SIM и модулей 3G, 4G, поэтому вы сможет в любое время выходить в сеть. 
Xiaomi Redmi Note 5 станет лучшим приобретением для любителей фотографии, в",,Смартфон,877.4233598758207,190,836.0,0,0,1,0.48884648084640503,"При анализе карточки, которая была сделана по данным от компании ""Интерфакс"", можно сделать вывод, что модель карточки имеет очень низкий уровень доверия к ней. Это связано с тем, что она содержит следующие признаки:

- Маленькая цена: 877.4233598758207 рублей - это очень низкая стоимость для такого устройства, особенно для брендового производителя.
- Отсутствие информации о бренде: Ни одного слова о том, какой бренд был использован для производства этого устройства.
- Отсутствие информации о категории: Ни одной строчки о том, что это смартфон.
- Отсутствие информации о возрасте товара: Ни одной строчки о том, сколько дней прошло с момента покупки или продажи.
- Отсутствие информации о количестве продаж за последние тридц"
41196,"KUULAA Внешний аккумулятор Power Bank KL-YD08 20000mAh 2 USB+Type C /DC+QC 3.0+PD + LED дисплей, белый","LED дисплей<br/><br/>3 Выхода:<br/><br/>1 и 2. USB 1 и USB 2: DC 5V/3A, 9V/2A, 12V/1.5A Max (QC 3.0)<br/><br/>3. Type C: 5V/3 А, 9V/2 А, 12V/1,5А Max (PD)<br/><br/>USB 1+USB 2+Type C: DC 5V/3A Max<br/><br/>3 Входа:<br/><br/>1. Micro USB: DC 5V/2A, 9V/2A Max<br/><br/>2. Type C: DC 5 V/3A, 9 V/2A Max<br/><br/>3. Lightning:  DC 5V/2A Max<br/><br/>Размер: 145 мм * 670 мм * 280 мм<br/><br/>Тип батареи: полимерный литий-ионный аккумулятор<br/><br/>Батарея Ёмкость: 20000 мА-ч/3,7 V 74Wh<br/><br/>Коэффициент конверсии энергии: >= 85%<br/><br/>Модель: KL-YD08",KUULAA,Внешний аккумулятор,854.2394245915123,42,48.0,1,1,0,0.4151187986135483,"Модель оценила вероятность контрафакта как 41.51%. Это значит, что модель предполагает, что карточка может быть подделкой. Для того чтобы подтвердить или опровергнуть это предположение, нужно обратиться к следующим признакам:

1. **Изображения:** Если карточка содержит изображения, которые могут быть использованы для создания поддельной продукции, то это может служить основанием для подозрений.

2. **Слова и фразы:** Если текст на карточке содержит слова или фразы, которые могут быть использованы для создания поддельной продукции, то это также может служить основанием для подозрений.

3. **Данные:** Если данные, представленные на карточке, такие как модель, производитель, цена, возраст товара"
131573,"Коврик для мыши ""Милаш"", 25 х 18,1 см","Коврик для мыши - необходимая вещь для любого современного человека. Если вы любитель необычных и оригинальных вещей, то коврик для мыши придется вам по вкусу. Его необычный дизайн идеально дополнит ваше рабочее место и будет радовать ваш глаз каждый раз, когда вы будете опускать взгляд на мышку. Такой коврик станет отличным подарком для близкого и дорогого вам человека!",,Коврик для мыши,600.6209292608795,74,527.0,0,0,0,0.6665672957897186,"Предположим, что карточка была сделана с использованием базы данных, где есть информация о других моделях ковриков для мышей. Например, модель может содержать информацию о том, что другие модели имеют более высокие цены или больше продаж. Также можно использовать данные о производителе и дате производства. Если карточка имеет такие характеристики, это может быть признаком подделки.

Вероятность контрафакта: 66.66% — это средняя величина, которая говорит о том, что существует некоторое количество поддельных товаров, но также и значительное число оригинальных. Это означает, что риск покупки поддельного товара не очень большой, но все же есть. 

Предположим, что карточка содержит следующие признаки:

- Следует отметить, что карточка"
117216,"Игровая приставка для телевизора, денди, M8 Mini Dual System, 10000 игр / смарт ТВ приставка к телевизору Android","M8 mini является многофункциональным устройством с различными возможностями:<ul><li>Игровая приставка: 10000 (10 тысяч) встроенных игр от популярных игровых платформ денди (NES), sega (MD), PlayStation 1 (PS1); PSP; MAME, GBA, N64, GBC, GB, SFC, CPS1, NEOGEO, IGS, CPS2 и других.</li><li>Удобное управление в играх: в комплекте идут 2 беспроводных джойстика в виде аналога популярного Dualshock. Вы сможете поиграть вместе с другом в игру вдвоем.</li><li>Онлайн кинотеатр. Просмотр контента интернет кинотеатров. Бесплатные Фильмы, сериалы, мультфильмы, передачи и др. Megogo, iVi, TVZavr и похожие.</li><li>Поддержка приложений для бесп",Умные игровые приставки,Игровая приставка,859.086940533739,19,589.0,0,0,0,0.41077451407909393,"Предположим, что модель оценила вероятность контрафакта как 41.08%. Это значит, что она предсказала, что у этой карточки есть значительная вероятность быть counterfeit. Чтобы понять, почему это произошло, нужно рассмотреть несколько ключевых признаков:

1. **Цена**: Маленькая цена может указывать на возможность контрафакта. Часто, чтобы обмануть покупателя, производители могут предлагать товары с очень низкой ценой.

2. **Продажи за 30 дней**: Отсутствие продаж за тридцать дней также может свидетельствовать о том, что продукция не была продана. Это может указывать на то, что карточка была сфальсифицирована или просто не предназначена для продажи.

3. **"
77755,Универсальные сменные насадки для электрической зубной щетки Philips Sonicare Sensitive HX6052/07 для чувствительных зубов,"Универсальные сменные головки для зубной щётки Philips Sonicare Sensitive HX6052/07.<br/><br/>Инновационная чистящая насадка обеспечивает бережную чистку — идеальна для чувствительных зубов и десен. Ультрамягкие щетинки для более тщательной и бережной чистки.<br/><br/>Ультрамягкие щетинки, расположенные в центре, на 25 % мягче, чем в чистящей насадке ProResults. Это гарантирует тщательную и бережную чистку.<br/><br/>По индикаторным щетинкам можно легко определить, когда необходимо заменить насадку. Через три месяца регулярного использования щетинки изнашиваются, и эффективность чис",OVEZA,Аксессуары для электрических зубных щеток,643.8731933283002,2,189.0,0,0,0,0.597690761089325,"Предположим, что модель оценила вероятность контрафакта как 59.77%. Это значит, что она предполагает, что у этой карточки есть значительное количество признаков, которые могут указывать на ее поддельность или контрафакт.

Возможные причины, по которым модель может предложить такой прогноз:

1. **Недостаточное качество материалов**: Карточка может быть выполнена из недорогих материалов, которые часто используются для изготовления подделок. Например, использование пластмассы вместо металлических деталей или бумаги вместо качественных материалов.

2. **Неправильный размер или форма**: Подделка может иметь небольшие ошибки в размерах или форме, которые могут быть заметны при осмотре.

3. **Некачественный текст или фотографии**: Возможно"
65075,"tanzillal Наушники беспроводные с микрофоном, Bluetooth, 3.5 мм, белый","Беспроводные наушники - это удобный аксессуар, который предлагает качество звука и является великолепным выбором для всех видов активностей. С этими наушниками вы точно услышите каждую ноту и звуковой эффект благодаря хорошему слышимому и чистому звучанию. Эти беспроводные наушники обладают производительностью как проводной микрофон JBL, что делает их универсальными для использования с ПК или телефонами.Максимальное шумоподавление позволяет вам окунуться в мир музыки, минимизируя окружающие звуки.  Max - это детские беспроводные наушники, которые так",tanzillal,Наушники TWS,744.5461290874746,0,14.0,0,0,1,0.5000998489558697,"При анализе карточки маркетплейса, я увидел следующие признаки, которые могут повлиять на вероятность контрафакта:

- **Цена**: Карточка указывает цену 744.5461290874746 рублей. Это довольно высокая цена для наушников, особенно для тюнинга. Такие цены часто характерны для контрафактов, где производители пытаются скрыть стоимость.

- **Возраст продавца**: Продавец имеет возраст 14 дней, что может быть связано с тем, что он недавно начал торговать. Это может указывать на то, что продавец еще не успел получить достаточного опыта работы с оригинальными продуктами.

- **Продажи за 30 дней**: Продажи за 30"
188809,RAM Skin для Samsung Tab Active4 Pro и Tab Active Pro (RAM-SKIN-SAM52-1),,,Подставка для планшета,945.6482411024654,85,421.0,0,0,0,0.33468974754214287,"Предположим, что карточка содержит следующие признаки:

1. **Информация о бренде**: Карточка должна содержать информацию о том, что это именно RAM Skin для Samsung Tab Active4 Pro и Tab Active Pro. Без этой информации невозможно убедиться в оригинальности.

2. **Ссылки на официальные сайты или ресурсы**: Если карточка содержит ссылки на официальные сайты производителя или других известных ресурсов, связанных с продуктом, это может служить основанием для уверенности в оригинальности.

3. **Документы или сертификаты**: Возможно, карточка содержит документы, такие как сертификаты качества, гарантийные обязательства или другие подтверждающие документы, которые подтверждают оригинальность товара.

4. **Информация о производителе"
155630,"Портативная колонка Defender Enjoy S500, 10 Вт, 1200 мАч, черная","Портативная колонка Defender Enjoy S500, 10 Вт, 1200 мАч, черная",LISIK.,Портативная акустическая система,808.24075321695,7,331.0,0,0,1,0.6074861064553261,"Вероятность контрафакта составляет 60.75%, что указывает на то, что карточка была обработана с использованием алгоритмов машинного обучения для предсказания вероятности того, является ли она оригиналом или контрафактом. Этот подход основан на анализе различных характеристик товаров, таких как их цена, возраст, количество продаж и возвратов, а также информации о бренде и производителе.

При этом модель может быть обучена на множестве данных о реальных товарах, чтобы определить, какие факторы наиболее часто связаны с поддельными товарами. Например, если товар имеет низкую цену, малое количество продаж и высокие возвраты, это может указывать на его подделку. Однако, без дополнительной информации о конкретном товаре, невозможно точно сказать, является ли он оригина"
49475,"Cswur Наушники беспроводные с микрофоном, Bluetooth, USB Type-C, Слот для SIM-карты, черный","Уникальные беспроводные наушники. Они подойдут ко всем вашим устройствам. Достаньте их из футляра, и сразу можете пользоваться. Просто наденьте их, и они мгновенно установят соединение, а значит, вы сможете сразу погрузиться в насыщенный качественный звук. Словно по волшебству.<br/><br/>   Автоматически включаются и устанавливают соединение. Пользоваться ими невероятно легко. Они оснащены специальными сенсорами, поэтому когда вы снимаете наушники, воспроизведение останавливается. При этом великолепно взаимодействуют как с iPhone, так и с Apple Watch, iPad и Mac.<br/><br/>  ",Cswur,Гарнитура для PC,763.8786858847673,2,80.0,0,0,0,0.3894660696387291,"Предположим, что карточка была обработана программным обеспечением, которое автоматически увеличивало вероятность контрафакта до 38.95%. Это может быть достигнуто путем использования алгоритмов машинного обучения или искусственного интеллекта, которые анализируют структуру текста и его содержание, чтобы предсказать степень подделки.

Возможные признаки, которые могут привести к такой вероятности:

1. **Использование слегка измененных слов:** Карточка может содержать слова, которые немного отличаются от оригинальных, но все еще имеют смысл и соответствуют контексту.

2. **Специфические термины:** Возможно, были использованы термины, которые обычно используются в контексте поддельной продукции, но в данном случае они кажутся более"
88308,Адаптер Lightning (для Apple iPhone) - Наушники,"Адаптер Lightning - ""3,5 мм"" Jack (10.5 см, для iPhone) Белый. <br/>",AKSCO,Зарядное устройство сетевое,669.8888301193252,46,46.0,0,0,0,0.37838032841682434,"Предположим, что карточка была взята с сайта, где обычно представлены оригинальные товары. При этом, если карточка имеет следующие признаки:

- Следует отметить, что карточка содержит информацию о бренде и модели продукта, а также о его ценах и характеристиках. Однако, если информация в карточке отличается от информации, которую можно найти на официальном сайте производителя или других проверенных ресурсов, это может быть признаком подделки.

- Карточка должна содержать подробную информацию о товаре, включая его размеры, цвет, комплектацию и другие особенности. Если информация в карточке не соответствует реальному товару, это может указывать на подделку.

- Также стоит обратить внимание на срок годности товара. Если он указан неверно или недост"
205840,Samsung S23 Air Carbon / KZDOO / Карбон / Фиолетовый,,,Чехол для смартфона,758.7270115775541,83,228.0,0,0,0,0.6065529882907867,"При анализе карточки маркетплейса, которая содержит информацию о карте маркетплейса, можно сделать вывод, что модель оценила вероятность контрафакта как 60.66%. Это может быть связано с несколькими факторами:

1. **Цена**: Стоимость карточки составляет около 758 рублей, что является достаточно высокой для обычных чехлов. Такая цена может указывать на то, что карта была продана по более низкой цене, чем обычно, что может свидетельствовать о возможности контрафакта.

2. **Возраст продавца**: Продавец карточки имеет возраст продажи 228 дней, что также может быть значительным сроком. Этот факт может указывать на то, что карта была продана недавно и может быть менее проверенной или"
9441,"Автоматическая кофемашина GranAroma SM6480/00, черный",Комплект,Saeco,Кофемашина,1181.3108596884645,100,151.0,0,0,0,0.5183896943926811,"При анализе карточки маркетплейса для определения вероятности контрафакта, можно обратить внимание на следующие признаки:

- **Цена**: Стоимость 1181.31 рубля может быть слишком низкой для качественной кофемашины от известного бренда. Это может указывать на возможность покупки поддельной продукции.

- **Возраст товара и продавца**: Товар имеет возраст более 100 дней, что может свидетельствовать о его использовании или хранении, что делает его менее надежным. Также, продавец находится в состоянии с большим количеством продаж (151 день), что может указывать на то, что он занимается продажей поддельных товаров.

- **Прогноз по продажам и возвратам**: Пустые"
213223,KARACA Аэрогриль Tefal  Easy Fry  Grill  Steam    Airfryer,"Универсальное решение «3 в 1»: жарка на воздухе, гриль и приготовление на пару Готовьте разнообразные вкусные и полезные блюда, которые всем понравятся, с помощью Easy Fry Grill & Steam. Это компактное решение «3 в 1» сочетает в себе жарку на воздухе, гриль и приготовление на пару в одном удобном приборе. В режиме жарки на воздухе ваши любимые жареные блюда приобретут хрустящую золотистую корочку с небольшим добавлением масла или без него. В режиме пара аккуратно готовьте все, от хрустящей рыбы до вкусных овощей, сохраняя их витамины и питательные вещества. Если вы х",KARACA,Аэрогриль,1182.013565135693,2,135.0,0,0,1,0.6819313764572144,"Предположим, что карточка была взята из интернет-магазина, где обычно проверяют наличие сертификатов качества, гарантийного талона и других документов для подтверждения оригинальности товара. Однако, в данном случае, карточка не содержит таких важных документов, что может быть причиной низкой оценки вероятности контрафакта.

Возможные причины низкой оценки:

1. **Отсутствие сертификата качества**: Сертификат качества является одним из ключевых документов для подтверждения оригинальности товара. Отсутствие его может указывать на возможность подделки.

2. **Недоступность гарантийного тала**: Гарантийный талон также является важным документом, который подтверждает, что товар был произведен по установленным стандартам качества. Его отсутствие"
50107,Western Digital 2 ТБ Внутренний SSD-диск Внутренний SSD (SDDPQE-2T00),Преимущества <ul><li>Увеличивает скорость загрузки операционной системы и приложений </li><li>Позволяет быстро копировать большие объёмы данных </li><li>Сокращает время работы с файлами и повышает производительность ПК✔️ Надежность и высокая скорость передачи данных</li><li>Обеспечивает низкий уровень энергопотребления  <br/><br/>Данные диски подходят для установки в:</li><li>Steam Deck</li><li>GPD Win Max 2</li><li>Microsoft Surface Go</li><li>Microsoft Surface Book 3</li><li>Microsoft Surface Laptop 3</li><li>Microsoft Surface Laptop 4</li><li>Microsoft Surface Laptop Pro 7</li><li>Microsoft Surface Laptop Pro 7+</li><li>Microsoft Surface Laptop Pro X</li></ul>,Western Digital,SSD диск,984.7054763588864,130,160.0,0,0,0,0.4132208451628685,"При анализе карточки маркетплейса, можно заметить несколько признаков, которые могут влиять на вероятность того, что товар является оригиналом или контрафактом:

1. **Цена**: Стоимость может быть слишком низкой для оригинального товара. Например, цена 984.7054763588864 рублей на карте показывает, что это очень низкая стоимость, которая обычно характерна для контрафактов.

2. **Описание**: Данный список преимуществ, например, ""Увеличивает скорость загрузки операционной системы и приложений"", ""Позволяет быстро копировать большие объёмы данных"" и ""Сокращает время работы с файлами и повышает производительность ПК"", часто являются фразами, которые используются в рекламных листах для подчер"
4791,"Apple Смартфон iPhone 15 Pro 8/256 ГБ, белый","Apple iPhone 15 Pro — сверхпрочный смартфон, изготовленный из титана. Устройство работает на мощном процессоре Apple A17 Bionic Pro и обладает передовой оптикой профессионального уровня.<br/><br/>Стильный<br/><br/>Модель получила самые тонкие рамки дисплея из всей линейки iPhone, благодаря чему полезная площадь экрана увеличилась. Боковые грани обзавелись легким закруглением, что положительно сказалось на эргономике смартфона.<br/><br/>Вместо переключателя громкости, устройство получило новую программируемую кнопку с приятным виброоткликом. На нее можно назначить различные дей",Apple,Iphone Apple 15,1190.760873306442,195,195.0,0,0,0,0.42337575927376747,"Вероятность контрафакта составляет 42.34%, что указывает на то, что модель имеет значительное количество признаков, которые могут быть использованы для проверки оригинальности устройства.

Признаки, указывающие на возможность подделки:

- Модель имеет очень высокую цену относительно других моделей Apple, особенно для модели с таким большим объемом памяти (256 ГБ).
- Модель имеет очень высокие характеристики, такие как использование титана для корпуса и специальное программирование кнопки громкости.
- Модель имеет очень короткий срок продаж (195 дня), что может указывать на быстрое распространение поддельных устройств.
- Модель имеет очень короткий срок возврата (0 дней), что также может указывать на быстрое распространение поддельных устрой"
45446,Метеостанция Kitfort КТ-3377,"Метеостанция КТ-3377 — это прибор, который позволяет следить за показаниями температуры и влажности в помещении и на улице, а также фазой луны. Вы можете выбрать единицы измерения температуры: градусы Цельсия (°C) или Фаренгейта (°F).<br/><br/>На дисплее КТ-3377 отображаются индикатор комфорта, время, дата и день недели. Прибор показывает максимальное и минимальное значение температуры и влажности в помещении, а также на улице за сутки. Также метеостанция даёт возможность установить будильник.<br/><br/>В комплекте один датчик для получения показаний температуры и вл",,Погодная станция,734.9723352465234,7,892.0,0,0,1,0.6389908641576767,"Предположим, что модель оценила вероятность контрафакта как 63.90%. Это значит, что существует значительная вероятность того, что эта карточка является поддельной. Вот почему:

1. **Цена**: Карточка стоит значительно меньше, чем обычно. Поддельные товары часто предлагают более низкие цены, чтобы завлечь покупателей.

2. **Продажи за 30 дней**: Нулевые продажи говорят о том, что карточка не была продана. Поддельные товары часто не имеют продаж, чтобы скрыть их от покупателей.

3. **Возраст продавца**: Продавец этой карточки имеет очень длинный возраст (892 дня), что может быть связано с тем, что он занимается продажей поддельных товаров"
67604,"Джойстик, Беспроводной геймпад для Sony Playstation 4, Телефона, ПК / Dual, Черный",,,Джойстик,746.2407422363215,170,498.0,0,0,0,0.6420201063156128,"При анализе карточки маркетплейса, модель оценивает вероятность контрафакта основываясь на ряде факторов, таких как цена, возраст продавца и продаж, а также количество возвратов. В данном случае, модель предсказала вероятность контрафакта в 64.20%, что является средним уровнем.

При этом, если вероятность контрафакта низкая, то это может свидетельствовать о том, что товар действительно оригинальный. Например, если цена очень низкая или продавец имеет большое количество продаж, это может указывать на возможность покупки оригинального товара. Однако, если вероятность контрафакта высока, это может говорить о возможности подделки. Например, если цена значительно выше рыночных норм, продавец имеет мало продаж или"
